#Digilent WaveForms Oscilloscope Acquisition,,,,,,,,
#Device Name: Discovery2,,,,,,,,
#Serial Number: SN:210321AE0290,,,,,,,,
#Date Time: 2024-09-22 20:45:31.093,,,,,,,,
#Sample rate: 800000Hz,,,,,,,,
#Samples: 8192,,,,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,,,,,,,
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average,,,,,,,,
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average,,,,,,,,
#Wavegen Channel 1: Running,,,,,,,,
#Mode: Custom,,,,,,,,
#Type: Custom1,,,,,,,,
#Frequency: 200 Hz,,,,,,,,
#Period: 5 ms,,,,,,,,
#Amplitude: 1 V,,,,,,,,
#Offset: 0 V,,,,,,,,
#Phase: 0 °,,,,,,,,
,,,,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,,,Average Noise%Err,
0.002356667,0.1608491411966561,-0.006953552,,0.179145645,10.21320038,,,
0.002357917,0.159167439,-0.007623418,,0.17760004,10.37871419,,,
0.002359167,0.157485737,-0.007958351,,0.176053996,10.54691148,,,
0.002360417,0.1558040349692979,-0.007958351,,0.174507518,10.71786679,,,
0.002361667,0.1547950137238262,-0.007288485,,0.17296061,10.50273596,,,
0.002362917,0.1534496520631974,-0.007288485,,0.171413275,10.47971499,,,
0.002364167,0.1521042904025685,-0.007288485,,0.169865517,10.45605165,,,
0.002365417,0.1507589287419397,-0.006953552,,0.168317339,10.4317301,,,
0.002366667,0.149749907,-0.007288485,,0.166768747,10.20505314,,,
0.002367917,0.1487408862509964,-0.006953552,,0.165219743,9.97390272,,,
0.002369167,0.1467228437600531,-0.007623418,,0.163670331,10.35464832,,,
0.002370417,0.1453774820994242,-0.007958351,,0.162120515,10.32752285,,,
0.002371667,0.1436957800236382,-0.007958351,,0.1605703,10.50911644,,,
0.002372917,0.1416777375326949,-0.008293284,,0.159019688,10.90553673,,,
0.002374167,0.140332376,-0.007623418,,0.157468684,10.88235933,,,
0.002375417,0.1383143333811228,-0.008293284,,0.155917291,11.28993308,,,
0.002376667,0.1366326313053367,-0.007623418,,0.154365514,11.48759337,,,
0.002377917,0.1356236100598651,-0.006953552,,0.152813356,11.24885023,,,
0.002379167,0.133941908,-0.006618619,,0.15126082,11.44970141,,,
0.002380417,0.1329328867386073,-0.007623418,,0.149707912,11.20516931,,,
0.002381667,0.1315875250779785,-0.008293284,,0.148154634,11.18230884,,,
0.002382917,0.1302421634173496,-0.007958351,,0.14660099,11.15874241,,,
0.002384167,0.1282241209264064,-0.007958351,,0.145046985,11.59821705,,,
0.002385417,0.1265424188506203,-0.006953552,,0.143492622,11.81259559,,,
0.002386667,0.1255333976051486,-0.007623418,,0.141937905,11.55752387,,,
0.002387917,0.124524376,-0.006953552,,0.140382837,11.29658112,,,
0.002389167,0.1231790146990482,-0.007623418,,0.138827424,11.27184284,,,
0.002390417,0.1214973126232621,-0.006618619,,0.137271667,11.49134057,,,
0.002391667,0.1201519509626332,-0.007623418,,0.135715572,11.46782288,,,
0.002392917,0.1184702488868472,-0.007623418,,0.134159143,11.69424117,,,
0.002394167,0.1167885468110611,-0.006953552,,0.132602382,11.92575478,,,
0.002395417,0.1154431851504322,-0.008293284,,0.131045294,11.90588997,,,
0.002396667,0.1137614830746462,-0.008293284,,0.129487882,12.14507402,,,
0.002397917,0.1127524618291745,-0.007623418,,0.127930151,11.86404403,,,
0.002399167,0.1117434405837029,-0.007288485,,0.126372105,11.57586493,,,
0.002400417,0.1097253980927596,-0.007958351,,0.124813746,12.08869112,,,
0.002401667,0.1083800364321308,-0.007958351,,0.12325508,12.06850346,,,
0.002402917,0.1070346747715019,-0.007288485,,0.12169611,12.04757888,,,
0.002404167,0.105689313,-0.007958351,,0.120136839,12.02589136,,,
0.002405417,0.104007611,-0.008293284,,0.118577272,12.28706011,,,
0.002406667,0.1019895685441437,-0.008628217,,0.117017412,12.84239939,,,
0.002407917,0.1006442068835148,-0.007623418,,0.115457263,12.82990446,,,
0.002409167,0.098962505,-0.007288485,,0.11389683,13.11215186,,,
0.002410417,0.097953484,-0.008293284,,0.112336116,12.80321302,,,
0.002411667,0.095935441,-0.008628217,,0.110775124,13.39622343,,,
0.002412917,0.094590079,-0.007288485,,0.109213859,13.39004043,,,
0.002414167,0.092908377,-0.007623418,,0.107652325,13.69589338,,,
0.002415417,0.091899356,-0.007288485,,0.106090525,13.37647157,,,
0.002416667,0.090553994,-0.008293284,,0.104528463,13.36905605,,,
0.002417917,0.087863271,-0.008963151,,0.102966144,14.66780436,,,
0.002419167,0.085845229,-0.008628217,,0.10140357,15.34299167,,,
0.002420417,0.084836207,-0.007623418,,0.099840746,15.02847206,,,
0.002421667,0.083827186,-0.007958351,,0.098277676,14.7037356,,,
0.002422917,0.082481824,-0.007958351,,0.096714363,14.71605464,,,
0.002424167,0.080800122,-0.008293284,,0.095150812,15.08204602,,,
0.002425417,0.079791101,-0.007623418,,0.093587025,14.74127873,,,
0.002426667,0.077436718,-0.007958351,,0.092023008,15.85069904,,,
0.002427917,0.076427697,-0.008293284,,0.090458764,15.51100917,,,
0.002429167,0.075082335,-0.007623418,,0.088894297,15.53751143,,,
0.002430417,0.073736974,-0.008293284,,0.08732961,15.56475117,,,
0.002431667,0.072391612,-0.007623418,,0.085764708,15.59277276,,,
0.002432917,0.07104625,-0.008293284,,0.084199594,15.62162388,,,
0.002434167,0.068691867,-0.008628217,,0.082634273,16.87242454,,,
0.002435417,0.067346506,-0.008293284,,0.081068747,16.92667275,,,
0.002436667,0.065664804,-0.007288485,,0.079503022,17.40590215,,,
0.002437917,0.064655782,-0.007623418,,0.0779371,17.04107259,,,
0.002439167,0.06297408,-0.007623418,,0.076370986,17.54187898,,,
0.002440417,0.061965059,-0.007623418,,0.074804684,17.1641991,,,
0.002441667,0.060283357,-0.007623418,,0.073238197,17.68863868,,,
0.002442917,0.058601655,-0.007958351,,0.07167153,18.23579684,,,
0.002444167,0.057256293,-0.007623418,,0.070104685,18.3274366,,,
0.002445417,0.05490191,-0.006953552,,0.068537668,19.89527459,,,
0.002446667,0.05422923,-0.007623418,,0.066970481,19.02517533,,,
0.002447917,0.052547528,-0.008293284,,0.065403129,19.65594287,,,
0.002449167,0.051202166,-0.007958351,,0.063835616,19.79059807,,,
0.002450417,0.049856804,-0.007623418,,0.062267945,19.93183026,,,
0.002451667,0.048847783,-0.006953552,,0.060700121,19.52605348,,,
0.002452917,0.047166081,-0.007288485,,0.059132147,20.23614345,,,
0.002454167,0.045820719,-0.008293284,,0.057564027,20.40042778,,,
0.002455417,0.044475358,-0.007958351,,0.055995765,20.57371194,,,
0.002456667,0.043129996,-0.008628217,,0.054427365,20.75678089,,,
0.002457917,0.041448294,-0.007958351,,0.05285883,21.58681223,,,
0.002459167,0.039430251,-0.007958351,,0.051290165,23.12317368,,,
0.002460417,0.03808489,-0.007958351,,0.049721374,23.4033843,,,
0.002461667,0.036066847,-0.008628217,,0.04815246,25.09864006,,,
0.002462917,0.034385145,-0.008628217,,0.046583427,26.18588307,,,
0.002464167,0.033039783,-0.007958351,,0.045014279,26.60154895,,,
0.002465417,0.031021741,-0.008628217,,0.04344502,28.59540398,,,
0.002466667,0.03001272,-0.007958351,,0.041875654,28.32895244,,,
0.002467917,0.028667358,-0.007623418,,0.040306184,28.87603086,,,
0.002469167,0.027321996,-0.007623418,,0.038736615,29.46725942,,,
0.002470417,0.025303954,-0.008963151,,0.037166951,31.9181333,,,
0.002471667,0.023622252,-0.008293284,,0.035597195,33.64013062,,,
0.002472917,0.02227689,-0.007958351,,0.034027351,34.53239872,,,
0.002474167,0.020595188,-0.008293284,,0.032457422,36.54706228,,,
0.002475417,0.019249826,-0.008628217,,0.030887414,37.67744307,,,
0.002476667,0.018240805,-0.008293284,,0.02931733,37.78149264,,,
0.002477917,0.015886422,-0.007623418,,0.027747173,42.74579964,,,
0.002479167,0.014541061,-0.007958351,,0.026176948,44.45089461,,,
0.002480417,0.013532039,-0.008293284,,0.024606659,45.00659527,,,
0.002481667,0.011513997,-0.008293284,,0.023036308,50.01804641,,,
0.002482917,0.009159614,-0.007623418,,0.021465901,57.32946877,,,
0.002484167,0.008486933,-0.007288485,,0.019895441,57.34232152,,,
0.002485417,0.007141571,-0.008293284,,0.018324931,61.02811347,,,
0.002486667,0.005123529,-0.008628217,,0.016754377,69.41975808,,,
0.002487917,0.003105486,-0.008628217,,0.015183781,79.54734405,,,
0.002489167,0.002096465,-0.007288485,,0.013613148,84.59970249,,,
0.002490417,0.001087444,-0.007958351,,0.012042481,90.96993369,,,
0.002491667,-0.000594258,-0.007623418,,0.010471784,105.6748504,,,
0.002492917,-0.001603279,-0.007623418,,0.008901062,118.0122258,,,
0.002494167,-0.003621322,-0.008293284,,0.007330317,149.4019796,,,
0.002495417,-0.004966683,-0.007958351,,0.005759555,186.2338105,,,
0.002496667,-0.006312045,-0.008293284,,0.004188778,250.6894183,,,
0.002497917,-0.007993747,-0.008628217,,0.002617991,405.3390006,,,
0.002499167,-0.009339109,-0.007958351,,0.001047197,991.8193676,,,
0.002500417,-0.01034813,-0.007958351,,-0.000523599,1876.347363,,,
0.002501667,-0.012029832,-0.007288485,,-0.002094394,474.3825974,,,
0.002502917,-0.013375194,-0.007623418,,-0.003665183,264.9256542,,,
0.002504167,-0.014720556,-0.007623418,,-0.005235964,181.1431857,,,
0.002505417,-0.015729577,-0.007623418,,-0.006806732,131.0885439,,,
0.002506667,-0.017747619,-0.007623418,,-0.008377482,111.849078,,,
0.002507917,-0.019429321,-0.007958351,,-0.009948213,95.3046445,,,
0.002509167,-0.020774683,-0.007623418,,-0.011518918,80.35272427,,,
0.002510417,-0.021783704,-0.008293284,,-0.013089596,66.41999453,,,
0.002511667,-0.023801747,-0.008628217,,-0.014660241,62.35577224,,,
0.002512917,-0.024810768,-0.008293284,,-0.016230849,52.86179724,,,
0.002514167,-0.02649247,-0.007623418,,-0.017801418,48.82224533,,,
0.002515417,-0.027837832,-0.006953552,,-0.019371943,43.70180574,,,
0.002516667,-0.028846853,-0.007958351,,-0.02094242,37.74364717,,,
0.002517917,-0.030864895,-0.007288485,,-0.022512845,37.09904338,,,
0.002519167,-0.032210257,-0.007958351,,-0.024083215,33.74566924,,,
0.002520417,-0.033891959,-0.007288485,,-0.025653525,32.11423639,,,
0.002521667,-0.035573661,-0.007623418,,-0.027223772,30.6713142,,,
0.002522917,-0.036582683,-0.007958351,,-0.028793952,27.04988198,,,
0.002524167,-0.038264385,-0.007958351,,-0.030364061,26.01866494,,,
0.002525417,-0.040282427,-0.007958351,,-0.031934095,26.14237813,,,
0.002526667,-0.041291448,-0.007288485,,-0.03350405,23.24315401,,,
0.002527917,-0.04230047,-0.006953552,,-0.035073923,20.60375975,,,
0.002529167,-0.043645831,-0.007623418,,-0.036643709,19.1086622,,,
0.002530417,-0.044654852,-0.007288485,,-0.038213404,16.85651507,,,
0.002531667,-0.046000214,-0.007623418,,-0.039783005,15.62780037,,,
0.002532917,-0.047681916,-0.007958351,,-0.041352509,15.30598241,,,
0.002534167,-0.049363618,-0.006953552,,-0.04292191,15.00797328,,,
0.002535417,-0.05070898,-0.006953552,,-0.044491205,13.97529083,,,
0.002536667,-0.052054342,-0.007958351,,-0.04606039,13.01324533,,,
0.002537917,-0.053399703,-0.007623418,,-0.047629462,12.1148577,,,
0.002539167,-0.054408725,-0.007288485,,-0.049198416,10.59039906,,,
0.002540417,-0.055417746,-0.006618619,,-0.050767249,9.160427541,,,
0.002541667,-0.056426767,-0.006953552,,-0.052335956,7.816444077,,,
0.002542917,-0.057772129,-0.007623418,,-0.053904535,7.174895481,,,
0.002544167,-0.059790171,-0.007623418,,-0.05547298,7.782511629,,,
0.002545417,-0.061471873,-0.007958351,,-0.057041289,7.767329238,,,
0.002546667,-0.063153575,-0.008628217,,-0.058609456,7.753218121,,,
0.002547917,-0.064162597,-0.007623418,,-0.060177479,6.622273165,,,
0.002549167,-0.065171618,-0.007623418,,-0.061745354,5.54902258,,,
0.002550417,-0.06718966,-0.008628217,,-0.063313076,6.122880177,,,
0.002551667,-0.068535022,-0.007958351,,-0.064880643,5.632464811,,,
0.002552917,-0.069880384,-0.007288485,,-0.066448049,5.165441386,,,
0.002554167,-0.071562086,-0.007623418,,-0.068015291,5.214702425,,,
0.002555417,-0.072907447,-0.006953552,,-0.069582365,4.778628078,,,
0.002556667,-0.074589149,-0.007958351,,-0.071149267,4.83473979,,,
0.002557917,-0.075934511,-0.006953552,,-0.072715994,4.426146716,,,
0.002559167,-0.076607192,-0.006953552,,-0.074282542,3.12946997,,,
0.002560417,-0.077616213,-0.007288485,,-0.075848906,2.330035958,,,
0.002561667,-0.078625234,-0.006953552,,-0.077415084,1.563197807,,,
0.002562917,-0.079970596,-0.007288485,,-0.07898107,1.252865296,,,
0.002564167,-0.081315958,-0.007958351,,-0.080546861,0.954843932,,,
0.002565417,-0.082661319,-0.008628217,,-0.082112453,0.668432052,,,
0.002566667,-0.084679362,-0.008293284,,-0.083677843,1.196874221,,,
0.002567917,-0.086697404,-0.007623418,,-0.085243027,1.706154317,,,
0.002569167,-0.087706426,-0.007958351,,-0.086808,1.034957274,,,
0.002570417,-0.089388128,-0.007958351,,-0.088372759,1.148961367,,,
0.002571667,-0.090733489,-0.008293284,,-0.0899373,0.885271901,,,
0.002572917,-0.092751532,-0.007623418,,-0.091501619,1.366001156,,,
0.002574167,-0.093760553,-0.007958351,,-0.093065712,0.746613556,,,
0.002575417,-0.094769574,-0.007958351,,-0.094629575,0.147944131,,,
0.002576667,-0.096451276,-0.007958351,,-0.096193205,0.268283922,,,
0.002577917,-0.097796638,-0.008293284,,-0.097756598,0.040958706,,,
0.002579167,-0.099814681,-0.007958351,,-0.09931975,0.498320634,,,
0.002580417,-0.100823702,-0.007623418,,-0.100882656,0.058438597,,,
0.002581667,-0.102841744,-0.007288485,,-0.102445314,0.386967959,,,
0.002582917,-0.103850766,-0.007623418,,-0.104007719,0.150905131,,,
0.002584167,-0.105532468,-0.007623418,,-0.105569867,0.035425875,,,
0.002585417,-0.106877829,-0.007958351,,-0.107131754,0.237021271,,,
0.002586667,-0.108223191,-0.007958351,,-0.108693378,0.432580821,,,
0.002587917,-0.109568553,-0.006953552,,-0.110254733,0.622358929,,,
0.002589167,-0.110577574,-0.007958351,,-0.111815816,1.107394341,,,
0.002590417,-0.112595616,-0.007288485,,-0.113376623,0.688860453,,,
0.002591667,-0.113268297,-0.007623418,,-0.11493715,1.451970341,,,
0.002592917,-0.114277318,-0.007288485,,-0.116497394,1.905687209,,,
0.002594167,-0.11595902,-0.007958351,,-0.118057351,1.777382145,,,
0.002595417,-0.117304382,-0.007288485,,-0.119617016,1.933365171,,,
0.002596667,-0.118986084,-0.007623418,,-0.121176386,1.807531724,,,
0.002597917,-0.120331446,-0.007623418,,-0.122735457,1.958693107,,,
0.002599167,-0.122013148,-0.007958351,,-0.124294225,1.835223637,,,
0.002600417,-0.124367531,-0.007623418,,-0.125852686,1.180074569,,,
0.002601667,-0.125376552,-0.007958351,,-0.127410837,1.596634376,,,
0.002602917,-0.126721914,-0.007958351,,-0.128968674,1.74209756,,,
0.002604167,-0.128403616,-0.007623418,,-0.130526192,1.626168928,,,
0.002605417,-0.129076297,-0.007288485,,-0.132083388,2.276661631,,,
0.002606667,-0.130421658,-0.007623418,,-0.133640259,2.408406394,,,
0.002607917,-0.13176702,-0.007288485,,-0.135196799,2.536879217,,,
0.002609167,-0.133112382,-0.007288485,,-0.136753007,2.66219002,,,
0.002610417,-0.134457743,-0.007623418,,-0.138308876,2.784443745,,,
0.002611667,-0.135466765,-0.006953552,,-0.139864405,3.144216699,,,
0.002612917,-0.136475786,-0.006953552,,-0.141419588,3.495839614,,,
0.002614167,-0.138493828,-0.007288485,,-0.142974422,3.133842915,,,
0.002615417,-0.13983919,-0.007958351,,-0.144528904,3.244827547,,,
0.002616667,-0.141184552,-0.007623418,,-0.146083029,3.353214262,,,
0.002617917,-0.142529913,-0.008293284,,-0.147636793,3.459083381,,,
0.002619167,-0.144547956,-0.008293284,,-0.149190193,3.111623751,,,
0.002620417,-0.145220637,-0.007958351,,-0.150743225,3.66357343,,,
0.002621667,-0.146565998,-0.008293284,,-0.152295885,3.762338833,,,
0.002622917,-0.148584041,-0.009298084,,-0.15384817,3.421639093,,,
0.002624167,-0.149593062,-0.008963151,,-0.155400075,3.736814582,,,
0.002625417,-0.151947445,-0.009298084,,-0.156951596,3.188340359,,,
0.002626667,-0.153629147,-0.009298084,,-0.15850273,3.074762861,,,
0.002627917,-0.155310849,-0.008963151,,-0.160053473,2.963149687,,,
0.002629167,-0.15598353,-0.008963151,,-0.161603821,3.477820749,,,
0.002630417,-0.157665232,-0.008628217,,-0.16315377,3.364027971,,,
0.002631667,-0.158674253,-0.007958351,,-0.164703317,3.660560145,,,
0.002632917,-0.160692296,-0.008293284,,-0.166252458,3.344408828,,,
0.002634167,-0.162373998,-0.008963151,,-0.167801188,3.234297698,,,
0.002635417,-0.163383019,-0.009633017,,-0.169349504,3.523178219,,,
0.002636667,-0.165064721,-0.008963151,,-0.170897402,3.412972321,,,
0.002637917,-0.167082764,-0.008628217,,-0.172444879,3.109466157,,,
0.002639167,-0.169100806,-0.008963151,,-0.17399193,2.811121049,,,
0.002640417,-0.170109827,-0.008963151,,-0.175538552,3.092610866,,,
0.002641667,-0.171791529,-0.008963151,,-0.17708474,2.989083597,,,
0.002642917,-0.173473231,-0.008963151,,-0.178630492,2.887111003,,,
0.002644167,-0.174482253,-0.008293284,,-0.180175803,3.159997201,,,
0.002645417,-0.175827614,-0.007958351,,-0.181720669,3.242919537,,,
0.002646667,-0.177509316,-0.007958351,,-0.183265088,3.140680606,,,
0.002647917,-0.178518338,-0.008293284,,-0.184809053,3.403900165,,,
0.002649167,-0.18020004,-0.007958351,,-0.186352563,3.301550216,,,
0.002650417,-0.180872721,-0.007623418,,-0.187895613,3.737656538,,,
0.002651667,-0.182554423,-0.007623418,,-0.1894382,3.63378508,,,
0.002652917,-0.183227104,-0.008293284,,-0.190980319,4.059693311,,,
0.002654167,-0.184908806,-0.008963151,,-0.192521967,3.954437552,,,
0.002655417,-0.186590508,-0.008628217,,-0.194063139,3.85061875,,,
0.002656667,-0.187263188,-0.007958351,,-0.195603833,4.264049734,,,
0.002657917,-0.189281231,-0.008293284,,-0.197144045,3.988359658,,,
0.002659167,-0.190626593,-0.007623418,,-0.198683769,4.055276769,,,
0.002660417,-0.192308295,-0.007623418,,-0.200223004,3.952947036,,,
0.002661667,-0.193317316,-0.007623418,,-0.201761745,4.185346769,,,
0.002662917,-0.194326337,-0.007288485,,-0.203299987,4.413994465,,,
0.002664167,-0.195671699,-0.007288485,,-0.204837729,4.474776082,,,
0.002665417,-0.197353401,-0.007958351,,-0.206374964,4.371442716,,,
0.002666667,-0.199035103,-0.008963151,,-0.207911691,4.269402919,,,
0.002667917,-0.200716805,-0.008628217,,-0.209447904,4.168625737,,,
0.002669167,-0.202062167,-0.008628217,,-0.210983601,4.228496563,,,
0.002670417,-0.204080209,-0.008293284,,-0.212518777,3.970739946,,,
0.002671667,-0.20508923,-0.007623418,,-0.214053429,4.187832244,,,
0.002672917,-0.206434592,-0.007958351,,-0.215587553,4.245588567,,,
0.002674167,-0.207443613,-0.007623418,,-0.217121144,4.457203355,,,
0.002675417,-0.208788975,-0.008293284,,-0.2186542,4.51179315,,,
0.002676667,-0.210134337,-0.008293284,,-0.220186717,4.565388945,,,
0.002677917,-0.211479698,-0.008293284,,-0.22171869,4.618010117,,,
0.002679167,-0.2131614,-0.007623418,,-0.223250116,4.519019176,,,
0.002680417,-0.214843103,-0.008293284,,-0.224780991,4.421142852,,,
0.002681667,-0.215515783,-0.008628217,,-0.226311312,4.770211631,,,
0.002682917,-0.217197485,-0.008628217,,-0.227841074,4.671496881,,,
0.002684167,-0.218542847,-0.007623418,,-0.229370274,4.720501425,,,
0.002685417,-0.219888209,-0.008293284,,-0.230898908,4.768623456,,,
0.002686667,-0.221569911,-0.007288485,,-0.232426973,4.671171199,,,
0.002687917,-0.222578932,-0.007288485,,-0.233954464,4.862284428,,,
0.002689167,-0.223924294,-0.007958351,,-0.235481377,4.907854523,,,
0.002690417,-0.224933315,-0.007623418,,-0.23700771,5.094515613,,,
0.002691667,-0.226615017,-0.007958351,,-0.238533458,4.996548759,,,
0.002692917,-0.228296719,-0.007288485,,-0.240058617,4.899594044,,,
0.002694167,-0.2289694,-0.007958351,,-0.241583184,5.221300422,,,
0.002695417,-0.229978421,-0.007623418,,-0.243107155,5.400389561,,,
0.002696667,-0.231323783,-0.007288485,,-0.244630526,5.439526695,,,
0.002697917,-0.232669145,-0.008628217,,-0.246153293,5.477947634,,,
0.002699167,-0.234350847,-0.007958351,,-0.247675453,5.379865585,,,
0.002700417,-0.236032549,-0.008293284,,-0.249197002,5.282749477,,,
0.002701667,-0.23737791,-0.007623418,,-0.250717936,5.320730512,,,
0.002702917,-0.238386932,-0.007288485,,-0.252238252,5.491363755,,,
0.002704167,-0.239732293,-0.007288485,,-0.253757945,5.527177229,,,
0.002705417,-0.241077655,-0.008293284,,-0.255277012,5.562332672,,,
0.002706667,-0.242759357,-0.008628217,,-0.256795449,5.465864637,,,
0.002707917,-0.244104719,-0.007958351,,-0.258313252,5.500505027,,,
0.002709167,-0.24545008,-0.008293284,,-0.259830418,5.53450899,,,
0.002710417,-0.247131782,-0.007958351,,-0.261346943,5.439191519,,,
0.002711667,-0.248813484,-0.007623418,,-0.262862823,5.344741663,,,
0.002712917,-0.250158846,-0.007623418,,-0.264378055,5.378361958,,,
0.002714167,-0.251167867,-0.007288485,,-0.265892634,5.537861838,,,
0.002715417,-0.252176889,-0.007623418,,-0.267406557,5.695323551,,,
0.002716667,-0.25352225,-0.007623418,,-0.268919821,5.725710475,,,
0.002717917,-0.255203952,-0.008293284,,-0.27043242,5.631154752,,,
0.002719167,-0.257558335,-0.008628217,,-0.271944353,5.290059381,,,
0.002720417,-0.258903697,-0.007958351,,-0.273455615,5.32149164,,,
0.002721667,-0.259576378,-0.007288485,,-0.274966201,5.596987414,,,
0.002722917,-0.260921739,-0.007288485,,-0.27647611,5.625936517,,,
